PuzzleId,FEN,Moves,Rating,RatingDeviation,Popularity,NbPlays,Themes,GameUrl,OpeningTags,DailyDate,n_moves
sDgO1,8/1p6/1k6/pp6/4K2p/P2P1P2/1P4b1/3R4 w - - 0 37,d1d2 h4h3 e4e3 h3h2 d2g2 h2h1q,1270,111,87,33,advancedPawn advantage endgame long promotion,https://lichess.org/MM1ghySs#73,,,6
d8GJw,7k/2p5/p2p3b/1p2p2p/4Pp2/1PP2Prq/P4Q1N/6RK b - - 0 35,g3f3 f2f3 h3f3 h2f3,1128,92,94,938,advantage endgame short,https://lichess.org/DDjLvmdI/black#70,,,4
baR8p,2r4k/p1q3pp/8/3r4/1Q2R3/2p3P1/5P1P/4R1K1 b - - 1 35,h7h6 e4e8 c8e8 e1e8 h8h7 b4e4,1157,80,79,72,crushing endgame long,https://lichess.org/STGSoclO/black#70,,,6
EU5Wv,r3rk2/pb6/1pp1pbQR/8/3P1q2/2P2N2/PP3PP1/1K1R4 b - - 2 20,f4f5 g6f5 e6f5 h6f6,1239,86,93,5411,advantage discoveredAttack middlegame pin short,https://lichess.org/nJFHImgC/black#40,,,4
1h8xA,8/7k/5p2/6p1/4P3/5K2/5P2/8 b - - 1 43,h7g6 f3g4 g6f7 g4f5,1180,84,93,238,crushing endgame pawnEndgame short zugzwang,https://lichess.org/NrYELqFy/black#86,,,4
ikI6B,2r5/2q3k1/p2pQp2/1p3Pp1/8/3n4/PPP3P1/1K5R w - - 0 27,c2d3 c7c2 b1a1 c2c1 h1c1 c8c1,1151,79,87,1326,backRankMate endgame long mate mateIn3 sacrifice,https://lichess.org/O0TeMFjt#53,,,6
2s34I,r1bqr1k1/p3bppp/1n1p4/2p3N1/4QB2/P1N5/1P3PPP/4RRK1 b - - 10 19,e7g5 e4e8 d8e8 e1e8,1125,86,93,1288,backRankMate mate mateIn2 middlegame short,https://lichess.org/AzkbpeXT/black#38,Benoni_Defense Benoni_Defense_French_Benoni,,4
N6Qcx,5k2/5p2/3p2p1/1p1Pp3/3bP2p/2NK1P2/6PP/8 b - - 5 37,d4c3 d3c3 f8e8 c3b4,1019,78,78,124,crushing endgame master masterVsMaster short,https://lichess.org/iPq3fZra/black#74,,,4
yHIba,8/p1r4k/8/2P5/K5R1/P3R3/8/1r6 b - - 2 43,c7c5 e3h3 c5h5 h3h5,1158,85,94,214,endgame mate mateIn2 rookEndgame short,https://lichess.org/nhhuVK73/black#86,,,4
GISUB,8/4k3/4p3/8/1KP1rp2/3R3P/8/8 b - - 1 44,e4e3 d3e3 f4e3 b4c3 e3e2 c3d2,1440,77,95,23599,crushing endgame long rookEndgame,https://lichess.org/wVX6odHu/black#88,,,6
auhlv,5rk1/2q3p1/3ppr1p/p1p1p3/Pp2Pn2/1P1PQP1P/2P1N1PK/R3R3 b - - 3 24,f4g2 h2g2 f6f3 e3f3 f8f3 g2f3,1281,87,92,5768,advantage hangingPiece long middlegame,https://lichess.org/pbgWkymr/black#48,,,6
IoLMh,2N5/5Q1p/7k/pP3pp1/P3nP2/6PK/3r3P/8 w - - 4 46,c8e7 g5g4 h3h4 d2h2,1301,81,92,1296,deflection endgame mate mateIn2 short,https://lichess.org/3pKlGxZB#91,,,4
hZeWz,3r2k1/4Qpp1/7p/3P4/8/p6P/q5P1/3R3K b - - 1 40,d8d5 e7e8 g8h7 e8e4 f7f5 e4d5,1362,74,98,4320,crushing endgame long,https://lichess.org/gEMil0Sg/black#80,,,6
BCk9K,2rQ2k1/5p1p/p5p1/1b2p1PP/4q3/8/PPr2P2/1K1R3R b - - 1 24,c8d8 d1d8 b5e8 d8e8 g8g7 h5h6,1002,80,87,460,endgame long mate mateIn3,https://lichess.org/moIN5o0y/black#48,,,6
Vu9RW,1r3rk1/p3pp1p/3p2p1/q1pPb3/4P3/P1N1Q2P/1PP2PP1/1R3RK1 w - - 0 16,f2f4 e5d4 e3d4 c5d4,1047,81,86,263,advantage middlegame pin short,https://lichess.org/uSqY9HFf#31,Benoni_Defense Benoni_Defense_Old_Benoni,,4
2SuU6,8/7Q/2bPpp2/2B1k3/6pP/2P5/q5PK/8 w - - 8 49,c5d4 e5d6 d4c5 d6c5,1055,77,67,210,crushing endgame master short,https://lichess.org/VdtQ9Es0#97,,,4
YwLB5,r1b1k2r/1p2bppp/p2p1n2/2q1pN2/P3PPn1/1BN4P/1PP3P1/R1BQR1K1 w kq - 2 14,c1e3 g4e3 f5e3 e5f4,1451,77,93,4722,capturingDefender crushing master middlegame short,https://lichess.org/U5AvOQTi#27,Sicilian_Defense Sicilian_Defense_Bowdler_Attack,,4
0coTo,6k1/R4p2/8/4n2p/1P3p2/4N2P/P4rPK/8 w - - 0 32,e3d5 e5f3 h2h1 f2f1,1236,176,67,10,endgame mate mateIn2 pin short,https://lichess.org/SDsVj24c#63,,,4
J2wNP,8/8/2k1npp1/8/1P1R4/5NK1/P3r1P1/8 b - - 2 41,e6d4 f3d4 c6d5 d4e2,1010,220,82,5,crushing endgame fork short,https://lichess.org/P2PqvoNg/black#82,,,4
eb14p,8/1K6/1P6/4R3/6P1/2r2k1P/4p3/8 w - - 1 49,b7b8 c3e3 e5e3 f3e3 b6b7 e2e1q,1293,78,90,2120,advancedPawn crushing endgame long master promotion rookEndgame,https://lichess.org/rARRg2lw#97,,,6
7lNTx,r1r3k1/4qppb/7p/6PP/4P3/P2Q1P2/1PB5/KR5R w - - 7 36,c2b3 a8a3 b2a3 e7a3 b3a2 a3d3,1128,77,100,299,crushing long middlegame sacrifice,https://lichess.org/iO66bKXp#71,,,6
1tost,1qr2r2/4ppkp/p5p1/1p4Q1/6n1/P1N2n2/1P2BP1P/2R1R1K1 w - - 0 22,e2f3 b8h2 g1f1 h2f2,1241,78,84,291,kingsideAttack mate mateIn2 middlegame short,https://lichess.org/mCXbvcOE#43,,,4
W0eie,5k2/1pR2pp1/p1bN3p/2P5/8/7P/5P1K/4r3 b - - 6 34,c6d5 c7c8 f8e7 c8e8 e7d7 e8e1,1340,88,57,71,advantage endgame long skewer,https://lichess.org/Lq5Lz6cC/black#68,,,6
CO5oP,r6k/1b1qbr1p/pp1pp1p1/5N2/2P2P1P/P1Q5/1P4P1/4KB1R b K - 0 26,h8g8 f5h6 g8f8 c3h8,1269,75,96,25052,fork mate mateIn2 middlegame short,https://lichess.org/uvpLnFwj/black#52,,,4
QJ5OQ,5bk1/1p3p2/p4Pp1/3q4/8/2P5/2P4Q/3K3R w - - 2 40,d1c1 f8a3 c1b1 d5b5 b1a1 b5b2,1255,75,99,2219,endgame long mate mateIn3,https://lichess.org/4B8XxfSK#79,,,6
feehN,4r3/ppp2p2/3p1R1k/7P/3P1K2/2Pr4/P5P1/8 b - - 1 34,h6h5 g2g4 h5h4 f6h6,1349,75,96,3918,endgame mate mateIn2 rookEndgame short,https://lichess.org/OtnzqcDB/black#68,,,4
WbFlG,1nb1k2r/2p2ppp/8/3Q4/1q6/r4N2/4BPPP/2R2RK1 b k - 0 19,c8e6 e2b5 c7c6 b5c6 b8c6 d5c6,1455,77,91,897,advantage long middlegame,https://lichess.org/1CB9deKb/black#38,,,6
8kQN2,4Q3/b7/p2P4/8/5N2/k4P2/2q2PK1/8 w - - 3 49,e8e7 c2f2 g2h3 f2f3 h3h4 f3f4,1077,77,90,403,crushing deflection endgame fork long,https://lichess.org/qbcjS8rJ#97,,,6
nNhyh,3rk2r/pp3pp1/4p3/4q2p/3p4/1P1P3b/P3B1P1/RN1Q1RK1 w k - 0 17,g2h3 e5g3 g1h1 g3h3,1113,84,92,1143,crushing kingsideAttack middlegame short,https://lichess.org/1NAuCvI7#33,Bird_Opening Bird_Opening_Dutch_Variation,,4
Jxnt2,2rr4/p1p2p1k/1p3b1p/6p1/8/1P1PB2Q/P1q2PPP/1R1R2K1 b - - 2 28,d8d3 h3f5 h7g7 f5d3 c2d3 d1d3,1495,75,92,626,advantage fork long middlegame,https://lichess.org/Aq6GUToR/black#56,,,6
IPCVA,7R/1p6/pQpk4/P2pq2p/1P5P/2P3P1/6K1/4r3 w - - 6 37,h8d8 d6e7 b6c5 e7d8,1427,76,93,357,crushing endgame short,https://lichess.org/Ni9FbOrL#73,,,4
hDYST,8/1P6/3n1kp1/1KQ1r3/8/8/8/8 w - - 1 51,b5b6 e5c5 b6c5 d6b7,1385,78,68,139,attraction crushing endgame short,https://lichess.org/jl7xaCK6#101,,,4
qqvNl,5r1k/1p4p1/3bR2p/p7/P1Bp1q2/3P3Q/1PP2PP1/5RK1 w - - 2 28,f1e1 f4f2 g1h1 f2f1 e1f1 f8f1,1253,86,76,33,kingsideAttack long mate mateIn3 middlegame pillsburysMate sacrifice,https://lichess.org/dSVwSrFA#55,,,6
R07CD,3n4/1p4kp/5p2/r7/8/pP1B1NP1/Pb3P1P/1K5R w - - 2 27,f3d2 a5d5 d2c4 d5d3,1116,186,67,6,advantage endgame short,https://lichess.org/xEqhwoYn#53,,,4
l0YFm,4rrk1/2qn3p/2p2pp1/pp3N2/3P2P1/1Q2P3/PPP5/1K1R3R b - - 1 21,g8h8 h1h7 h8h7 d1h1 c7h2 h1h2,1169,76,96,12759,attraction kingsideAttack long mate mateIn3 middlegame sacrifice,https://lichess.org/rc3vToJx/black#42,,,6
Us70N,r6k/P3R2p/6p1/8/8/1n3P2/5K1P/8 b - - 2 53,h8g8 e7b7 a8a7 b7a7,1381,159,87,15,advantage endgame short,https://lichess.org/GcdBOwpT/black#106,,,4
o0FiB,8/R4kp1/8/1r1p2PP/1B1P4/1P4K1/1r6/8 b - - 0 42,f7e6 a7e7 e6f5 e7e5,1345,77,95,7847,endgame mate mateIn2 short,https://lichess.org/amlVkc3B/black#84,,,4
NkAYZ,8/8/1k6/7P/1p2P3/2pK4/1rR5/8 b - - 2 62,b6b5 c2b2 c3b2 d3c2 b2b1q c2b1,1427,90,75,94,crushing endgame long rookEndgame,https://lichess.org/5ZqPtzbg/black#124,,,6
P1YiM,1r3rk1/2q2p2/p5p1/1b1QN1Pp/4P2P/bPN5/P1PR1P2/1K1R4 w - - 3 29,c3b5 b8b5 f2f4 b5d5,1373,78,94,1069,advantage middlegame short,https://lichess.org/701efMXO#57,,,4
66rdq,r3kbnr/ppp1pppp/2n5/5q2/4N1b1/3P1N2/PPP1QPPP/R1B1KB1R b KQkq - 0 8,c6d4 f3d4 g4e2 d4f5,1325,79,92,6807,advantage hangingPiece opening short,https://lichess.org/O718OFHZ/black#16,Scandinavian_Defense Scandinavian_Defense_Mieses-Kotroc_Variation,,4
CFoSt,r2qkb1r/pp3ppp/2n1p3/4P3/3PpB2/8/PP3PPP/R2QKB1R w KQkq - 0 12,f1b5 d8a5 e1f1 a5b5,1059,87,94,1205,crushing fork master middlegame short,https://lichess.org/IzgxnJIR#23,Zukertort_Opening Zukertort_Opening_Sicilian_Invitation,,4
lyk6j,8/1r6/2r1p3/1k1p1p2/3P1Q2/4P1KP/6P1/8 b - - 3 43,b5c4 f4f1 c4c3 f1c1 c3d3 c1c6,1057,77,87,542,crushing endgame long queenRookEndgame skewer,https://lichess.org/7e1FypRk/black#86,,,6
JDC0V,r2q1rk1/p3ppbp/2bp2p1/3N4/8/1P3N2/P1P1QPPP/R1B2RK1 b - - 0 15,g7a1 d5e7 d8e7 e2e7,1383,94,88,59,advantage fork middlegame short,https://lichess.org/RPiPtUWr/black#30,Sicilian_Defense Sicilian_Defense_Chekhover_Variation,,4
PVgwo,8/5kpp/2N2p2/1p1R4/1P6/1rn4P/5PP1/6K1 w - - 4 33,d5d3 c3e2 g1f1 b3d3,1290,76,94,4011,crushing discoveredAttack endgame short,https://lichess.org/FSIa6AMi#65,,,4
lhaMh,r6k/ppp1b1pp/8/8/2Bq4/3P1rB1/PPPQ1P2/R4RK1 w - - 0 20,c2c3 f3g3 g1h2 d4h4,1191,81,92,716,kingsideAttack mate mateIn2 middlegame pin short,https://lichess.org/7WK7yM7r#39,,,4
bHdjK,5rk1/p1q1pp1p/2p2bp1/2P5/Q3P3/1N3N1b/P2R2P1/6K1 w - - 2 26,g2h3 c7g3 d2g2 g3f3,1261,94,80,44,crushing fork middlegame short,https://lichess.org/cpoVn4cV#51,,,4
VYpZB,8/pp4pk/8/4pn1Q/4P2P/2q5/1n3P2/1K4R1 b - - 3 42,f5h6 h5g6 h7h8 g6g7,1029,77,64,136,endgame mate mateIn2 short,https://lichess.org/MmqdfFLy/black#84,,,4
ivQj3,8/8/6pp/p3kq2/1p6/7P/P2Q2P1/7K w - - 20 55,d2h6 f5f1 h1h2 f1f4 h6f4 e5f4,1269,81,78,463,crushing endgame long queenEndgame,https://lichess.org/amEgR2SF#109,,,6
Gm3mL,r5r1/1ppb4/p1k1p2p/2Pp4/PPnP3Q/4P1P1/3N2PP/5BK1 b - - 0 23,c4d2 b4b5 a6b5 f1b5,1045,76,83,277,endgame mate mateIn2 short,https://lichess.org/zZEV0Z5v/black#46,,,4
mrIOP,2kr3r/p1p2ppp/2Q5/8/3P3q/P7/KP4P1/5B2 b - - 0 26,h4d4 f1a6 c8b8 c6b7,1309,79,90,215,endgame mate mateIn2 short,https://lichess.org/sfaRDUul/black#52,,,4
Nira8,8/8/5p2/1p2p1p1/1k2P1P1/1P3P2/2K5/8 b - - 1 44,b4a3 c2c3 b5b4 c3c4 a3a2 c4b4,1011,82,83,369,crushing defensiveMove endgame long pawnEndgame zugzwang,https://lichess.org/hxkEtwkb/black#88,,,6
Wwwzx,8/8/p4p1p/1k4p1/1P2KPP1/1P4P1/8/8 w - - 1 40,f4g5 f6g5 e4f5 b5b4,1407,83,93,5592,crushing endgame pawnEndgame short,https://lichess.org/PI8dEH84#79,,,4
Ed3mV,3r3k/6p1/2qb3p/2p5/8/5N2/1P3PPP/Q2R2K1 w - - 0 25,a1a5 d6h2 g1h2 d8d1,1313,126,38,24,crushing discoveredAttack endgame master short,https://lichess.org/KrzehC7x#49,,,4
MusxX,2r4k/2q3rP/p2p4/3P1p2/1p1QpP2/8/PP6/K5RR w - - 0 30,g1g7 c7c1 h1c1 c8c1,1346,87,65,53,backRankMate endgame mate mateIn2 sacrifice short,https://lichess.org/igWiPZVy#59,,,4
8SdQM,8/5p2/R4B2/1p2Pb1K/1k5P/1P6/P5r1/8 w - - 5 50,h5h6 g2g6 h6h7 g6f6 h7g7 f6a6,1258,75,95,601,crushing discoveredAttack endgame long,https://lichess.org/bsaDLLfK#99,,,6
VP1l2,8/6k1/p4p2/1bBK2p1/1Pr2PR1/8/7P/8 b - - 1 51,g7g6 f4f5 g6f5 g4c4,1398,75,100,473,crushing discoveredAttack endgame short,https://lichess.org/nQXAbChP/black#102,,,4
Xl3W5,r1b2rk1/1p5p/4p2q/p1Pp1pp1/3PnBn1/PQ3NP1/1P2PPBP/R4RK1 w - - 0 18,f4d6 e4d2 h2h3 d2b3,1404,75,98,1118,advantage middlegame short,https://lichess.org/OFmfAIT3#35,Dutch_Defense Dutch_Defense_Normal_Variation,,4
iWpGg,rr6/5ppp/3bbk2/p1p5/1p2Q3/1PqB1N2/2P1KPPP/1R5R b - - 11 30,b8e8 e4h4 g7g5 h4g5,1241,77,95,20581,mate mateIn2 middlegame short,https://lichess.org/zpCnMb9S/black#60,,,4
liMec,8/2kb1p2/pp1p2p1/2pPpP2/1PP1P3/P3BQNq/4K3/8 w - - 4 36,f5g6 d7g4 e2d3 g4f3,1467,78,93,1124,advantage endgame pin short,https://lichess.org/Bvhw5dgZ#71,,,4
xmCra,2r4r/2q1pk2/p2p1bp1/3b2Pp/1p1N1Q2/5P1P/PPP5/1K1R3R b - - 0 20,e7e5 f4f6 f7g8 f6g6,1399,76,75,85,crushing deflection master middlegame short,https://lichess.org/E8YNeHsE/black#40,,,4
Ig2lC,6k1/pp3rpp/2p2q2/8/4P1b1/1Q3N1n/P4PPP/1R3RK1 w - - 2 23,g2h3 g4f3 b3f3 f6f3,1360,76,80,271,crushing middlegame short,https://lichess.org/MgpHNeYj#45,,,4
WHVRj,6k1/2p3pp/8/8/4Q3/1N1r3P/Pr3qP1/R3R1K1 w - - 0 26,g1h1 d3h3 g2h3 f2h2,1449,74,73,406,mate mateIn2 middlegame sacrifice short,https://lichess.org/lNtxXPEN#51,,,4
TtqRK,R7/5p1p/3Np2k/8/1p1n4/8/1P3PPK/4r3 b - - 5 36,f7f5 a8g8 h6h5 d6f7 h7h6 f7d6 d4f3 g2f3,1383,299,0,4,advantage endgame quietMove veryLong,https://lichess.org/HIwesly4/black#72,,,8
Q8NzS,6Q1/8/2Np2pk/1P1Pp2p/r3K3/5P2/6r1/8 w - - 4 47,e4e3 a4a3 e3e4 g2e2,1144,76,95,9951,endgame mate mateIn2 short,https://lichess.org/ztWJAGpu#93,,,4
NE6H9,rnb2rk1/ppp5/4p1qp/2Pp1p2/3Pn1p1/1P1BP2P/P1QN1PPK/R1B2R2 w - - 0 16,f1g1 g4g3 f2g3 g6g3 h2h1 e4f2,1131,78,98,1970,long mate mateIn3 middlegame,https://lichess.org/yfrht9q7#31,Dutch_Defense Dutch_Defense_Other_variations,,6
cjmVT,5R2/P3p1k1/3pB3/2bP2p1/2P1K1P1/7r/8/8 w - - 9 54,a7a8q h3e3 e4f5 e3e5,1463,78,91,1288,endgame mate mateIn2 short,https://lichess.org/mbgj5fx4#107,,,4
HwA1N,8/8/8/8/3Q1KP1/1p6/2p5/1k6 w - - 4 66,d4g1 c2c1q g1c1 b1c1 g4g5 b3b2 g5g6 b2b1q,1104,83,78,204,advancedPawn crushing endgame promotion queenEndgame veryLong,https://lichess.org/9ME9nQlA#131,,,8
61qGh,rnb2rk1/pp3pp1/3bp2p/q2p4/2PPn2B/P1N2N2/1PQ2PPP/R3KB1R w KQ - 1 11,b2b4 d6b4 a3b4 a5a1,1143,75,97,1107,advantage middlegame short,https://lichess.org/clXvCrXh#21,Queens_Pawn_Game Queens_Pawn_Game_Torre_Attack,,4
OJGJW,r1bqr1k1/pp2bpBp/2n1n3/2pB3N/8/1P2PQ2/P1PP1PPP/2KR3R b - - 4 15,e6g7 f3f7 g8h8 f7g7,1155,76,98,3960,kingsideAttack mate mateIn2 middlegame short,https://lichess.org/u49zSsmf/black#30,Vant_Kruijs_Opening Vant_Kruijs_Opening_Other_variations,,4
ObX4k,r3k2r/pp3ppp/2p5/3BP3/5QP1/8/P3K1PP/q1B4R b kq - 0 17,c6d5 f4a4 e8f8 c1a3 f8g8 h1a1,1287,76,81,345,crushing discoveredAttack endgame long,https://lichess.org/7H9coqxs/black#34,Queens_Gambit_Accepted Queens_Gambit_Accepted_Central_Variation,,6
tPfQV,r5rk/6p1/4p1Rp/3pP2Q/1Pq2p1b/P1P5/1K2R2P/8 b - - 3 34,f4f3 g6h6 g7h6 h5h6,1158,77,98,2037,mate mateIn2 middlegame sacrifice short,https://lichess.org/L5tMotkZ/black#68,,,4
2cDw1,3r1bk1/p5pp/4Rn2/3q4/1npP4/5P2/P1B2BPP/R3Q2K w - - 1 28,e6f6 b4c2 e1e6 d5e6,1109,74,79,152,advantage fork hangingPiece middlegame short,https://lichess.org/8wwZr4dW#55,,,4
m250K,5k1r/p3qpp1/1r2b3/2p1Q2B/8/1P6/P4PPP/3R2K1 b - - 0 26,b6a6 e5b8 e7e8 d1d8,1116,79,95,1358,crushing middlegame pin short,https://lichess.org/PMC8ijvA/black#52,,,4
PPI4u,8/5p2/3p2k1/1ppP1p1p/5P2/PP4KP/6P1/8 b - - 1 38,c5c4 b3c4 b5b4 a3b4,1252,106,53,66,crushing endgame pawnEndgame short,https://lichess.org/kIERB8Bj/black#76,,,4
vCsPW,8/8/1p5k/2bQ2pp/4P3/3P2PK/P1P4P/7r w - - 0 36,e4e5 g5g4 h3g2 h1g1,1062,80,96,2571,endgame mate mateIn2 operaMate short,https://lichess.org/Hovk5Kz8#71,,,4
Xz2AM,5r2/8/7p/2nk1Bp1/1Bp3P1/6K1/8/8 b - - 7 57,c5e4 f5e4 d5e4 b4f8,1193,93,82,108,crushing endgame master short,https://lichess.org/66sppwgJ/black#114,,,4
w62tS,5rk1/pR3rpp/4bp2/2qpp3/Q7/2PBP3/P4PPP/1R4K1 w - - 4 21,a4a7 c5a7 b7a7 f7a7,1484,76,90,4085,crushing middlegame short xRayAttack,https://lichess.org/Lpn8WwJv#41,,,4
sFJhu,4r1k1/5p1p/8/4nN1P/1R6/8/6P1/6K1 b - - 2 32,e8e6 b4b8 e6e8 b8e8,1070,84,86,945,endgame mate mateIn2 short,https://lichess.org/sxftnUwY/black#64,,,4
Pn61o,8/5pp1/4p2p/2p1P3/Pb2kP2/7P/3BK1P1/8 b - - 1 36,b4d2 e2d2 e4f4 a4a5 f4e5 a5a6,1178,79,92,494,crushing endgame long quietMove,https://lichess.org/ZuX5vvSR/black#72,,,6
rnJMM,8/p4pk1/6q1/5r2/3P1Q2/6PK/P4P2/2R5 w - - 1 33,f4g4 f5h5 g4h5 g6h5,1142,78,84,211,crushing endgame short,https://lichess.org/S8yS01VN#65,,,4
8tVSi,2r1r1k1/3n1p2/2QPqnpp/8/4P3/5PPP/1R3BBK/3R4 w - - 1 33,c6b7 c8b8 d1d2 b8b7,1484,75,94,675,advantage master middlegame short,https://lichess.org/3LZMfyiU#65,,,4
ZgVaz,r1bqk2r/pp2ppbp/2n3p1/1B6/3pP3/2P2N2/P4PPP/R1BQK2R w KQkq - 0 10,c3d4 d8a5 c1d2 a5b5,1147,87,93,955,crushing fork opening short,https://lichess.org/2nkDl8p8#19,Grunfeld_Defense Grunfeld_Defense_Exchange_Variation,,4
cb739,8/6p1/p7/1p2pk1p/3p4/P2P1K1P/1PP3P1/8 b - - 2 37,g7g5 g2g4 h5g4 h3g4 f5e6 f3e4,1360,87,86,354,crushing endgame long pawnEndgame,https://lichess.org/JeetVDBH/black#74,,,6
8qstb,4R3/8/PP4r1/8/8/3kp3/K7/8 w - - 1 49,b6b7 g6a6 a2b1 a6b6 b1c1 b6b7 e8d8 d3e2,1455,82,94,9132,crushing defensiveMove endgame exposedKing rookEndgame veryLong,https://lichess.org/YSJIIPX8#97,,,8
ejz0g,r1b3k1/1p6/4pp1p/p2p2q1/P1pP4/2P2QP1/1PB4P/5RK1 b - - 1 22,g8g7 h2h4 g5e3 f3e3,1393,76,87,740,crushing endgame master short,https://lichess.org/7CFW3vus/black#44,,,4
FJKTn,8/kp1r2p1/7p/bqr2p1P/1P1Pp3/8/Q1N1R1P1/1K1R4 b - - 2 37,c5c3 a2a5 b5a5 b4a5,1064,84,94,227,advantage master middlegame short,https://lichess.org/kmKtDQYz/black#74,,,4
Q8xvS,r3k1nr/pp3ppp/4p3/3pPb2/3P4/P1q4P/3BBPP1/R2QK2R b KQkq - 1 13,c3d4 e2b5 e8f8 d2b4 d4b4 a3b4,1191,76,90,1400,advantage long middlegame,https://lichess.org/BmxHxZTS/black#26,Scandinavian_Defense Scandinavian_Defense_Other_variations,,6
b6VQ3,2kr3r/1p4pp/p7/2qn4/4Q3/8/PP3PBP/1KR5 b - - 1 25,d5c3 c1c3 d8d1 b1c2,1403,76,94,15436,crushing middlegame pin short,https://lichess.org/CtBjZsHZ/black#50,,,4
7tNSr,6k1/6pp/p2p1q2/8/1p1Np3/2P3P1/PP4K1/5R2 b - - 1 36,f6g5 f1f8 g8f8 d4e6 f8e7 e6g5,1408,79,93,1245,advantage attraction endgame fork long sacrifice,https://lichess.org/RhwGjidf/black#72,,,6
uoUWT,r1b3nr/ppk2ppp/2nN4/3p4/5Q2/B1q5/P3KPPP/R4B1R b - - 3 15,c6d4 f4d4 c3d4 d6b5 c7d8 b5d4,1379,78,88,1052,advantage attraction fork long middlegame sacrifice,https://lichess.org/CIKwC1X7/black#30,Sicilian_Defense Sicilian_Defense_Taimanov_Variation,,6
dVSJi,r3k2r/1ppq1ppp/p1n1p3/1B3b2/Q2P4/B3PN2/P4PPP/2R3K1 b kq - 1 14,a6b5 a4a8 d7d8 a8b7,1392,78,55,123,crushing hangingPiece middlegame short,https://lichess.org/hUWMTSfp/black#28,Queens_Gambit_Declined Queens_Gambit_Declined_Baltic_Defense,,4
ixAjl,7k/8/P3p2P/6K1/3r4/1B4P1/5r2/R6b w - - 0 38,a1h1 f2f5 g5g6 d4g4,1109,77,72,165,endgame mate mateIn2 short,https://lichess.org/Ljoi89mn#75,,,4
3f1Ym,1r2k1r1/pp2bp1p/4pBp1/2p2q2/4N3/1P3Q1P/P1P2P2/R2R2K1 w - - 3 21,f3f5 g6f5 g1f1 f5e4,1353,75,100,829,advantage discoveredAttack kingsideAttack middlegame short,https://lichess.org/Vzm5NfnZ#41,,,4
Ups5h,k2r1r2/3q4/p2b1B2/3p3p/6p1/1Q1P4/P4PPP/1R3RK1 b - - 0 24,f8f6 b3d5 a8a7 d5d4,1276,78,94,6936,crushing middlegame queensideAttack short,https://lichess.org/QqWd5ZUs/black#48,,,4
OgAhO,4r1k1/pbp2pp1/3p3p/2p2N1Q/2P1q3/6PB/PP5P/5RK1 w - - 3 23,h5g4 e4h1 g1f2 h1h2 h3g2 h2g2,1452,72,95,30680,deflection kingsideAttack long mate mateIn3 middlegame,https://lichess.org/ckiUw0Sn#45,,,6
DIopM,8/8/7p/p1p3p1/PPPbP1P1/3K1k1P/8/8 b - - 0 47,a5b4 a4a5 d4e5 a5a6 e5b8 e4e5 b8e5 a6a7,1142,84,67,55,advancedPawn bishopEndgame crushing endgame quietMove veryLong,https://lichess.org/EDhXoqb7/black#94,,,8
dVwmW,8/8/4Q3/8/5K2/5R2/4r3/4k1q1 w - - 12 68,e6c4 g1h2 f4g4 e2g2,1469,75,91,854,crushing endgame short,https://lichess.org/0dB7QtN4#135,,,4
kFEY7,8/1R2Rpkp/2p3p1/1p6/p2P3P/1qP5/3K1PP1/8 w - - 0 33,e7f7 b3f7 b7f7 g7f7,1228,93,63,39,advantage endgame queenRookEndgame short,https://lichess.org/NyuJuUsH#65,,,4
FT6wE,8/8/p3p2p/4k3/P2RPp2/3K4/1r1N2PP/8 w - - 4 37,g2g3 b2d2 d3d2 e5d4 g3f4 d4e4,1405,76,94,9475,crushing deflection endgame long,https://lichess.org/AvfyXJqx#73,,,6
8CeG7,7r/3b1p2/p7/1p2kP2/2p1N1Rp/2P4K/PPB5/8 w - - 1 38,g4h4 d7f5 h3g3 h8h4,1330,77,84,366,crushing endgame short,https://lichess.org/n0rhVP37#75,,,4
xl1ga,3k2r1/R7/p1p1K3/4B3/2r2p2/8/PP3p2/8 b - - 1 45,c4b4 a7a8 b4b8 a8b8,1341,75,98,5123,endgame master mate mateIn2 pillsburysMate short,https://lichess.org/1OqdAqQ5/black#90,,,4
DsRhc,8/q1p2rpk/p6p/1p2p2P/4n2Q/P5Bb/1P3R1P/5RK1 b - - 1 32,h3f1 h4e4 h7h8 g1f1 f7f2 g3f2,1403,76,94,793,crushing hangingPiece intermezzo long middlegame,https://lichess.org/hg4Bp2C3/black#64,,,6
qXRjk,8/p7/1p6/kP2R3/2PPQp2/P4P2/K3P3/5q1r w - - 1 42,e4c2 f1a1 a2b3 h1b1 c2b1 a1b1,1252,97,83,45,advantage endgame long,https://lichess.org/aoq5q3NZ#83,,,6
yep2e,5rk1/4npb1/4q1rp/p2pPR2/1p1P4/1P2B2N/P1Q4P/5R1K w - - 6 29,h3f4 e6f5 c2f5 e7f5,1440,76,91,898,crushing middlegame short,https://lichess.org/Sk39hT2T#57,,,4
dSRCv,3R3r/2k2p1p/2b1pB1b/1B6/8/1P6/PKP4P/8 b - - 0 25,h8d8 f6d8 c7d8 b5c6,1095,75,98,1499,advantage endgame master short,https://lichess.org/Us3XwRKz/black#50,,,4
