PuzzleId,FEN,Moves,Rating,RatingDeviation,Popularity,NbPlays,Themes,GameUrl,OpeningTags,DailyDate,n_moves
zzWuN,2r3k1/5p1p/2q1p1pP/p2pP3/1b1P1B2/1RPP4/2RK2PN/8 b - - 3 31,c6a4 c3b4 c8c2 d2c2,1449,76,89,774,advantage middlegame short,https://lichess.org/wpWIQ1nI/black#62,,,4
0g3lw,r1r5/p3kppp/1pN1p3/5b2/3P4/n3P1B1/5PPP/2R2RK1 b - - 3 19,e7f8 g3d6 f8e8 d6a3,1432,75,94,4750,advantage fork middlegame short,https://lichess.org/9g2mBdG8/black#38,,,4
fDnSz,8/p3k1p1/1p1R1p1p/2n5/8/1P3P1P/P4P2/6K1 w - - 1 30,d6c6 e7d7 c6c5 b6c5,1419,77,93,8848,advantage endgame short trappedPiece,https://lichess.org/VNjQmpz3#59,,,4
kRR02,8/8/3P4/p1P1k3/7p/P2R2p1/5rK1/8 w - - 1 50,g2h3 f2h2 h3g4 g3g2,1371,75,100,1324,advancedPawn crushing endgame rookEndgame short,https://lichess.org/LlUT6Di9#99,,,4
s2Mpw,r6k/ppp3qp/6p1/4pr2/3Q4/2N5/PP3PPP/R2R2K1 w - - 0 20,d4d8 a8d8 d1d8 f5f8,1323,81,85,673,advantage middlegame short,https://lichess.org/gCNtfFS8#39,,,4
GuuN5,r2qk2r/pp2ppb1/2ppn3/7p/4P1b1/2NB1PB1/PPPQ2P1/2KR3R w kq - 1 16,f3g4 g7h6 d2h6 h8h6,1573,74,95,15230,advantage middlegame pin short,https://lichess.org/z2utRChU#31,Caro-Kann_Defense Caro-Kann_Defense_Other_variations,,4
6dgkB,r1bqkb1r/1p3ppp/p3pn2/3Pp1B1/4P3/2N5/PP2BPPP/R2QK2R b KQkq - 1 10,f8b4 d1a4 c8d7 a4b4,1316,76,91,3226,crushing fork opening short,https://lichess.org/fXzsvs15/black#20,Sicilian_Defense Sicilian_Defense_OKelly_Variation,,4
DrMm9,6k1/ppp4p/1b4p1/3b1p2/1q1P1P2/1N1Q2P1/PP4BP/2R1r2K w - - 1 26,c1e1 b4e1 d3f1 e1f1,1424,76,96,7319,kingsideAttack mate mateIn2 middlegame pin short,https://lichess.org/Y67n273m#51,,,4
HUOYS,1k4rr/ppN3bp/2nQ1p2/q3pp2/8/4B3/PPP2PPP/R2R2K1 w - - 6 21,b2b4 a5c7 d6c7 b8c7,1573,75,93,2431,advantage middlegame short,https://lichess.org/QHLMeUku#41,,,4
6AzPN,3r4/pp3kp1/1b3p1p/3n3P/2p2P2/2P2NPK/PP6/2B1R3 w - - 3 29,e1d1 d5f4 c1f4 d8d1,1356,106,58,21,advantage discoveredAttack endgame master short,https://lichess.org/2VhIsypx#57,,,4
caSUu,r4rk1/2q1b1pp/Q1Ppbp1n/8/8/2N1P1PP/5PB1/R1B2RK1 w - - 1 22,a6b7 c7b7 c6b7 a8a1,1304,76,90,1400,advantage middlegame short,https://lichess.org/MUhUJM88#43,,,4
uNOBC,4r1k1/5pp1/8/P1Q5/7p/5qP1/5P2/2R3K1 w - - 0 35,c5c6 e8e1 c1e1 f3c6,1513,79,92,1443,crushing deflection endgame master short,https://lichess.org/vJaO8EZa#69,,,4
2tlCK,4rr2/5pk1/p2p4/1ppP1PPp/4P1Q1/2q3P1/P4R2/1R5K w - - 0 27,g4h5 f8h8 f5f6 g7g8,1410,77,94,3305,crushing defensiveMove endgame pin short,https://lichess.org/XoPGkHFR#53,,,4
KLIXI,rnbq2kr/pp2pN1p/6p1/2pnb3/8/3P4/PPP3PP/RNBQ1RK1 b - - 1 11,d8c7 f7h6 g8g7 f1f7,1512,79,92,358,kingsideAttack mate mateIn2 opening short,https://lichess.org/rM31ZWmE/black#22,Sicilian_Defense Sicilian_Defense_McDonnell_Attack,,4
gdhni,3Q4/p1p2kpp/3p4/4p3/2P1P1b1/2KP2P1/PP5P/R1B1q3 w - - 2 23,c3b3 g4d1 b3a3 e1a5,1454,75,91,977,endgame mate mateIn2 short,https://lichess.org/L6aqqM3H#45,,,4
7QZpr,8/1pp5/8/1P1Pk3/2P5/8/5Kp1/8 b - - 1 42,e5d4 b5b6 c7b6 d5d6 g2g1q f2g1,1509,76,94,18301,crushing endgame long pawnEndgame,https://lichess.org/4kFpucA9/black#84,,,6
J8uZN,r2q1rk1/ppp1bppp/2bp1n2/6B1/2B1P3/2N5/PPP2PPP/R2Q1RK1 b - - 1 10,c6e4 g5f6 e7f6 c3e4,1428,81,93,4804,advantage capturingDefender intermezzo opening short,https://lichess.org/BZSe079R/black#20,Ruy_Lopez Ruy_Lopez_Berlin_Defense,,4
pVIE3,1r6/5pk1/P5p1/2Kp1p2/1P6/8/3p1PPP/R7 w - - 0 34,b4b5 b8c8 c5d5 c8c1 a1c1 d2c1q,1488,77,100,136,endgame,https://lichess.org/SMeRhmE8#67,,,6
fSSM0,7k/pB4p1/6n1/7p/3r4/P4RK1/1P3P1P/8 w - - 0 34,g3g2 g6h4 g2h3 h4f3,1377,76,80,204,advantage endgame fork short,https://lichess.org/xPHrBQdI#67,,,4
erdeG,3r1rk1/pp3ppp/1b5q/4p1Q1/2B1Nn2/1PP2P1b/P5P1/R2R1N1K w - - 0 29,g5h6 h3g2 h1h2 g7h6,1425,76,81,830,advantage intermezzo middlegame short,https://lichess.org/Ohhf5WGV#57,,,4
eGYNX,8/1Q1k1p1p/2p3q1/8/2pB4/2P2b2/P5P1/6K1 b - - 4 43,d7e8 b7c8 e8e7 d4c5,1435,75,83,271,advantage endgame short,https://lichess.org/ahNknR3n/black#86,,,4
VyHxX,1r1k4/Rp2n3/3pBp2/3PpP2/4P3/2PKP1p1/7r/1R6 w - - 0 34,a7b7 b8b7 b1b7 g3g2 b7d7 d8e8,1373,80,94,1631,advancedPawn crushing endgame long,https://lichess.org/sxO32gGq#67,,,6
i9M0C,2rqkbnr/pbp2p2/1pn1p1Bp/3pP1NQ/3P4/2P5/PP3PPP/RNB1K2R b KQk - 0 9,f7g6 h5g6 e8d7 g6e6,1319,75,97,2771,mate mateIn2 opening short,https://lichess.org/v6O9FmlF/black#18,English_Defense English_Defense_Other_variations,,4
l45QO,r2q1rk1/pp1n2pp/2pb1p2/3p4/3P1PN1/6Q1/PPP3PP/R1B2RK1 b - - 1 15,f8e8 g4h6 g8f8 h6f5 g7g6 f5d6,1555,77,93,1900,advantage long middlegame pin,https://lichess.org/PkRWsLSV/black#30,French_Defense French_Defense_La_Bourdonnais_Variation,,6
eDg8f,4r3/3n1R1k/1qNpN1p1/3P3p/4P3/b7/1p1Q2PP/7K b - - 3 32,h7g8 f7g7 g8h8 d2h6,1312,76,98,1622,fork mate mateIn2 middlegame short,https://lichess.org/3JdWr9Zh/black#64,,,4
ksnwh,r4r1k/pbpp2pB/np2p3/3PP1q1/2PN1n2/2P5/P1Q3PP/R1B2RK1 w - - 3 17,c2e4 f4h3 g1h1 f8f1,1515,78,97,5925,deflection discoveredAttack kingsideAttack mate mateIn2 middlegame pin short,https://lichess.org/ox6KvzD1#33,Nimzo-Indian_Defense Nimzo-Indian_Defense_Rubinstein_System,,4
8wNfX,rr6/3b1pk1/p5p1/2p1p3/2PpPbPq/3P1BNP/P4QK1/1R5R b - - 3 28,f4e3 g3f5 d7f5 f2h4,1304,75,94,747,advantage discoveredAttack master middlegame short,https://lichess.org/nanBugBY/black#56,,,4
rhFMx,8/8/8/5P2/2k1p3/4P3/r3N3/5K2 b - - 0 67,c4d3 e2c1 d3c4 c1a2,1357,75,81,532,crushing endgame fork short,https://lichess.org/xyNij1zZ/black#134,,,4
eGzqn,5kr1/Q4pr1/p1pp1q2/4p2p/P1P1P3/3P1p1P/2B2P2/4R1RK w - - 0 29,g1g7 f6g7 a7a8 f8e7 a8g8 g7g8,1539,77,96,5961,advantage endgame long,https://lichess.org/K3sbtSgn#57,,,6
0ktrg,6k1/1p3p2/p5p1/PqPpP3/1P3P2/2Q3Pp/5KbP/3B4 w - - 3 34,g3g4 b5f1 f2g3 f1d1,1315,78,94,97,advantage endgame fork master short,https://lichess.org/HOm7UgAG#67,,,4
PjlEZ,2r3k1/1pq2pbp/1n1p1np1/1P1Pp3/4P3/B4PP1/2rN2BP/2RQ1RK1 w - - 5 22,a3d6 c2c1 d6c7 c1d1 f1d1 c8c7,1352,81,94,1677,crushing long middlegame,https://lichess.org/lMEfrqLK#43,,,6
SrxhX,r2r2k1/p4pbp/2p2np1/5b2/2B5/2N2P2/PP3BPP/3R1RK1 w - - 2 17,c3a4 d8d1 f1d1 f5c2 a4c3 c2d1,1313,78,89,2371,advantage attraction fork long middlegame,https://lichess.org/75Ns63Yw#33,Kings_Indian_Defense Kings_Indian_Defense_Orthodox_Variation,,6
XA4lX,8/5p2/4k3/7R/4P3/1r5p/7K/8 w - - 0 48,h5h3 b3h3 h2h3 e6e5,1323,74,97,3729,crushing endgame rookEndgame short,https://lichess.org/zmI276w2#95,,,4
M9Wmx,2kr3r/ppp3pp/3b1p2/BB2qn2/4P3/8/P3QPPP/R1R3K1 w - - 1 22,e4f5 e5h2 g1f1 h2h1,1447,75,86,863,kingsideAttack mate mateIn2 middlegame short,https://lichess.org/fK4sdnlj#43,,,4
qFFor,2r3k1/4Qpr1/4N2p/p3P3/Pp1p4/1P3qP1/2P2bNP/5R1K b - - 0 30,c8c2 e7f8 g8h7 f8g7,1317,78,85,127,kingsideAttack mate mateIn2 middlegame short,https://lichess.org/towsSle3/black#60,,,4
Wylmy,r4r2/pb2qp1k/1n1b1p1p/1p2p3/3pP2N/3P2PB/1PP1N2P/3Q1R1K b - - 5 21,b7c8 h3f5 c8f5 h4f5 f8g8 f5e7,1452,157,69,20,advantage collinearMove long middlegame,https://lichess.org/MgUUSp5l/black#42,,,6
6ytMN,8/pp6/2pK3k/P2b4/1P1P4/2P5/8/8 b - - 3 42,b7b6 a5b6 a7b6 b4b5 d5f3 b5c6,1569,119,89,9,bishopEndgame crushing endgame long,https://lichess.org/biVAmXEW/black#84,,,6
rKAIz,r7/p3Q2p/bpkp4/4n3/2q4P/2N5/PPP3P1/3R1R1K w - - 5 27,f1f6 c4h4 h1g1 e5f3 f6f3 h4e7,1595,78,89,1964,crushing long middlegame,https://lichess.org/NQTV6GRn#53,,,6
F9mlW,R7/P4pk1/2p5/6PK/r4P1P/2p5/8/8 w - - 0 50,a8b8 c3c2 a7a8q a4a8 b8a8 c2c1q,1449,84,94,8653,advancedPawn crushing endgame long promotion rookEndgame,https://lichess.org/5lmnYD3K#99,,,6
zMdXs,6k1/1b2p3/2q3p1/pp3p1p/3bNN1P/PQ1P2P1/4PP2/6K1 b - - 1 33,g8f8 f4e6 c6e6 b3e6,1318,75,81,1435,crushing endgame fork master short,https://lichess.org/G40UhLBE/black#66,,,4
IMMJL,rnbqr1k1/pp3pbp/2p3p1/4p3/2P5/3P1NP1/PB2PPBP/R2QK2R w KQ - 3 11,e1g1 e5e4 b2g7 e4f3 g2f3 g8g7,1327,77,97,3115,advantage long opening,https://lichess.org/TBZwuLzi#21,English_Opening English_Opening_Kings_English_Variation,,6
e7oK0,r3r1k1/1bpR1p1p/p3p1p1/1p4q1/8/P3P1P1/1PQ2P1P/1B3RK1 b - - 0 20,g5f5 c2c7 f5f3 c7b7 f3b7 d7b7,1577,75,96,14992,crushing long middlegame,https://lichess.org/5u7WJCkF/black#40,,,6
exxUh,r4rk1/pp1q1ppp/2n1p3/6N1/3PR3/8/PP3PPP/R2Q2K1 w - - 1 15,g5h7 g8h7 e4h4 h7g8,1308,76,84,588,advantage hangingPiece master middlegame short,https://lichess.org/2APzzL6r#29,Sicilian_Defense Sicilian_Defense_Canal_Attack,,4
XsbDm,2k5/2p1q3/4bp2/R3p3/P3P3/3QP2p/6r1/5N1K b - - 9 38,g2b2 a5a8 b2b8 d3a6,1414,76,94,31851,crushing endgame short,https://lichess.org/IURpuAOZ/black#76,,,4
n8sQm,8/1pp1k3/p1p3K1/8/6P1/8/P7/8 b - - 4 48,e7f8 g6h7 f8e7 g4g5 c6c5 g5g6 c5c4 g6g7,1579,80,93,3396,advancedPawn crushing endgame pawnEndgame quietMove veryLong,https://lichess.org/NtlpWVkg/black#96,,,8
UKsLy,3r2k1/1bq2pNn/ppp1r1p1/8/PP1p1P2/3QB2P/2B3P1/3RR2K b - - 0 28,g8g7 e3d4 d8d4 d3d4,1311,76,84,561,crushing middlegame short,https://lichess.org/pPLwLjtI/black#56,,,4
c61Qs,5rk1/2pnqpp1/p1p4p/3pP3/8/2N4P/PrP1Q1PB/R3R1K1 w - - 2 22,e1b1 e7c5 g1h1 c5c3 b1b2 c3b2,1541,75,87,175,advantage fork long middlegame,https://lichess.org/98RZ5ltq#43,,,6
RfZTK,r1b2rk1/ppp2pp1/5n1p/8/2Bq4/P2P4/1PP1QPPK/R1B2R2 w - - 0 14,e2e3 f6g4 h2g1 g4e3,1377,84,87,127,advantage fork middlegame short,https://lichess.org/QGjbV1oF#27,Italian_Game Italian_Game_Two_Knights_Defense,,4
05jlL,8/8/2p3p1/1P1k1p1p/3r4/4KPP1/1R5P/8 b - - 0 47,c6b5 b2b5 d5c4 b5b4 c4b4 e3d4,1402,77,86,1313,crushing deflection endgame long rookEndgame,https://lichess.org/5lkk8kIP/black#94,,,6
EyWFc,r4rk1/pbqn2pp/1ppbp3/3pNp2/3P1P1Q/3B1N2/PPP2PPP/R3K2R b KQ - 3 14,c6c5 f3g5 h7h6 g5e6,1533,74,76,1583,advantage middlegame short,https://lichess.org/xymdSs9K/black#28,Horwitz_Defense Horwitz_Defense_Other_variations,,4
5p8UO,r2q1rk1/pb2bppp/4pn2/1p2N3/3P4/P2BP3/1BP2PPP/R2Q1RK1 w - - 2 15,d3b5 d8d5 f2f3 d5b5,1560,76,90,236,advantage master opening short,https://lichess.org/ErM9jkxx#29,Queens_Pawn_Game Queens_Pawn_Game_Colle_System,,4
mwzpB,5k2/p4p2/3p2pp/1P1N2q1/3bPn2/1P2NQ2/P7/2R3K1 w - - 2 28,g1f2 f4d3 f2f1 d3c1,1546,77,93,487,advantage fork master middlegame short,https://lichess.org/VQnOuo24#55,,,4
1Wpmq,7k/1QK4P/2P5/p7/8/1P2q3/r7/8 b - - 1 48,a2c2 b7c8 h8h7 c8f5 h7g7 f5c2,1494,77,96,4329,crushing endgame exposedKing fork long,https://lichess.org/YhWFCsWW/black#96,,,6
Ptimm,8/8/p7/3k4/4p3/7Q/6r1/1rnK1R2 w - - 4 49,h3g2 c1d3 d1d2 b1b2 d2e3 b2g2,1381,78,84,721,crushing discoveredAttack discoveredCheck endgame exposedKing long skewer,https://lichess.org/VbtNotIk#97,,,6
QvWyp,2r4k/p2b1qR1/7P/2p3Q1/5P2/8/6PK/8 b - - 2 46,f7e6 g7h7 h8h7 g5g7,1527,75,90,465,attraction endgame mate mateIn2 sacrifice short,https://lichess.org/dllEWQZb/black#92,,,4
l4vKj,2r1k1nr/3b1pbp/pp1Bp1p1/3pP3/q2N4/3B4/P4PPP/2RQR1K1 b k - 1 18,a4d4 c1c8 d7c8 d3b5 a6b5 d1d4,1510,77,91,2027,crushing discoveredAttack long opening,https://lichess.org/X0ym91h7/black#36,French_Defense French_Defense_Advance_Variation,,6
G1xiq,8/5k2/p6P/1p3Kp1/1P3p2/PN5P/4b3/8 w - - 3 49,f5g5 f4f3 h6h7 f7g7 b3d2 f3f2,1458,76,91,1259,advancedPawn crushing endgame long master,https://lichess.org/BTOH4zUf#97,,,6
zIcSr,2r3k1/pQ1nq1pp/8/2b1p3/3B4/P3P3/5PPP/2R3K1 b - - 1 31,c8e8 d4c5 d7c5 b7e7 e8e7 c1c5,1518,75,86,734,advantage capturingDefender long middlegame,https://lichess.org/H9fPf8pb/black#62,,,6
EnZ4E,3r2k1/1P3ppp/8/2p1p3/3qP3/5P1P/6P1/R3R2K b - - 0 31,d8b8 a1a8 d4d8 e1a1 g8f8 a8b8 d8b8 a1a8,1550,75,95,11589,advantage clearance endgame pin queenRookEndgame quietMove veryLong,https://lichess.org/EaBBEPM1/black#62,,,8
oOzul,8/3r1k2/2R5/2P1b1p1/3pK1P1/8/2r2P2/3R4 w - - 0 42,e4e5 c2e2 e5f5 d7d5,1414,80,94,734,endgame mate mateIn2 rookEndgame short,https://lichess.org/nYVXW9im#83,,,4
IF1Dc,r4rk1/1pqbbppp/p4n2/3PN3/2BQP3/2N4P/PP3PP1/R4RK1 w - - 1 15,a1d1 e7c5 d5d6 c5d4 d6c7 d4e5,1552,77,93,278,advantage long middlegame,https://lichess.org/dK2vVr6b#29,Queens_Gambit_Declined Queens_Gambit_Declined_Chigorin_Defense,,6
FFnZo,5r2/p4pk1/1ppq3p/6p1/3PR3/2P2QPP/PP4PK/8 w - - 2 29,f3g4 f7f5 g4f3 f5e4,1326,89,36,66,crushing endgame fork short,https://lichess.org/Be2jx4Ll#57,,,4
pFQGd,8/1R3pk1/3N1n2/2r3pp/6P1/5PK1/7P/8 b - - 3 38,h5g4 b7f7 g7g8 f7f6,1417,83,73,56,crushing deflection endgame short,https://lichess.org/UKyvN8GZ/black#76,,,4
ApEME,5r2/2pq2k1/2np3p/ppr2PB1/3p2bP/NP4Q1/P1PR2P1/5RK1 b - - 0 28,g4f5 g5e7 g7f7 e7f8,1584,75,94,6488,crushing discoveredAttack discoveredCheck middlegame short,https://lichess.org/peNECnNJ/black#56,,,4
3meIw,r2qkbnr/ppp3pp/2np4/4N3/2BPPpb1/2N3P1/PPP2P1P/R1BQK2R b KQkq - 0 7,g4d1 c4f7 e8e7 c3d5,1381,76,93,4098,mate mateIn2 opening short,https://lichess.org/iNpVjjTl/black#14,Italian_Game Italian_Game_Rousseau_Gambit,,4
YK0zC,4R3/1P1K4/4p3/4kp2/1r4p1/8/8/8 b - - 4 53,b4b6 e8e6 b6e6 b7b8q,1390,76,100,281,advancedPawn crushing deflection endgame master promotion rookEndgame short,https://lichess.org/OTZYXbwC/black#106,,,4
36w64,r4r2/1p1bq1k1/p1p1p1pp/3nPp2/3P4/PQ3N2/1P3PPP/1BRR2K1 w - - 7 24,b3b7 f8b8 b7a8 b8a8,1547,75,80,118,advantage middlegame short trappedPiece,https://lichess.org/slQssTWx#47,,,4
BhCGK,8/2R5/1P2k1p1/4p1P1/3p3P/3R1P1n/1r6/7K w - - 1 48,c7c6 e6d5 c6g6 h3f2,1527,76,94,954,crushing defensiveMove endgame short,https://lichess.org/zI9zK9BX#95,,,4
UwNTq,2r5/8/1p1Bp2p/pk1pP3/7R/P6R/P1K5/6r1 w - - 9 40,h3c3 g1g2 c2d3 g2g3,1410,78,92,840,crushing endgame short,https://lichess.org/dEIPt2D0#79,,,4
TCXLw,2r1r1k1/6pp/4B3/5p2/P2pb3/1P6/4Q2R/2RKb1q1 b - - 0 37,g8h8 h2h7 h8h7 e2h5,1527,74,89,1207,attraction mate mateIn2 middlegame sacrifice short,https://lichess.org/aPBDpnCx/black#74,,,4
yR1aC,r1bqk2r/1pp2pp1/p2b3p/4n2Q/4P3/3BB3/PPP2PPP/RN2R1K1 w kq - 1 12,b1c3 c8g4 h5e5 d6e5,1498,77,93,583,advantage middlegame short trappedPiece,https://lichess.org/cdjZSC0k#23,French_Defense French_Defense_Knight_Variation,,4
gTUJj,2kr1b1r/pp1b2pp/1qn5/2ppp3/Q7/P1N1P1B1/1P3PPP/R3KBNR w KQ - 4 15,g1f3 b6b2 a4d1 b2c3,1504,76,94,14694,advantage fork middlegame short,https://lichess.org/PxshE3jf#29,Queens_Pawn_Game Queens_Pawn_Game_Accelerated_London_System,,4
LU7VF,2r5/1b1k1pr1/p3p1P1/1p2q1R1/3pP2Q/PP1B3P/2P5/3K4 b - - 5 35,e5f6 g5d5 d7e7 d5d7 e7d7 h4f6,1591,75,94,2614,crushing deflection long middlegame pin,https://lichess.org/osYUYfZb/black#70,,,6
JeH80,r3k3/bpp2N2/p1np4/4p3/4P1b1/2PP1QP1/PP2K1P1/RN1B3q w q - 1 21,f3g4 h1g2 e2e1 g2f2,1435,75,81,154,mate mateIn2 middlegame short,https://lichess.org/QZVTkBrE#41,,,4
gIknv,8/8/p4k1P/P7/2K3p1/8/8/8 w - - 1 52,c4c5 g4g3 h6h7 f6g7 h7h8q g7h8,1389,81,94,2495,crushing endgame long pawnEndgame,https://lichess.org/hnARROe9#103,,,6
ofHUf,8/8/p2R2k1/1p4p1/8/6P1/PPq2PN1/6K1 b - - 1 36,g6h5 g3g4 h5g4 g2e3,1367,76,92,1160,attraction crushing endgame master short,https://lichess.org/MCW2pETZ/black#72,,,4
C9Toq,r2q1rk1/ppp2ppp/5n2/3pn1B1/1b6/2N5/PPP1NPPP/R2Q1RK1 w - - 6 11,c3d5 d8d5 g5f6 d5d1 a1d1 g7f6,1416,76,92,2668,crushing long opening,https://lichess.org/xWeqQ4Gc#21,Center_Game Center_Game_Kieseritzky_Variation,,6
EPEXh,8/pp3pk1/2b4p/6q1/4B3/1P4b1/P1P1QPP1/6K1 w - - 0 28,e4c6 g5c1 e2f1 g3h2 g1h2 c1f1,1466,79,93,2420,crushing deflection endgame long,https://lichess.org/2YA9TCkD#55,,,6
gjRzN,5r2/pp3pk1/4bR2/2p1p1r1/2PpP3/3P4/PP2N2p/4KR1B w - - 2 32,f6e6 f7e6 f1f8 g7f8,1387,105,82,23,advantage endgame hangingPiece short,https://lichess.org/a4BT5urE#63,,,4
65JOc,2bqk1nr/r3ppbp/p5p1/1p1BB3/8/2P5/PP3PPP/RN1QK2R b KQk - 0 13,g7e5 d5f7 e8f7 d1d8,1403,75,97,6016,advantage attackingF2F7 deflection discoveredAttack master opening short,https://lichess.org/HVWBFJyT/black#26,Sicilian_Defense Sicilian_Defense_Smith-Morra_Gambit_Declined,,4
9Lnzw,r4r2/ppp2pk1/3pb1pp/8/2P1P1nq/1PN3NP/P4PP1/R2QK2R b KQ - 0 16,g4f2 d1d4 g7h7 d4f2,1554,75,86,142,crushing fork master middlegame short,https://lichess.org/1oaBQ9Y1/black#32,Kings_Indian_Defense Kings_Indian_Defense_Normal_Variation,,4
hdxlZ,8/2b2r2/p5k1/1p1R1N1P/2p1p3/P1P4K/1P6/8 b - - 0 50,g6h5 f5d6 h5g6 d6f7,1339,80,93,2211,crushing discoveredAttack discoveredCheck endgame short,https://lichess.org/hYMcivBv/black#100,,,4
GWzb9,8/8/8/2k5/p1Npn1p1/P2P2P1/1K6/8 w - - 1 41,d3e4 c5c4 b2c2 d4d3 c2d2 c4d4 e4e5 d4e5 d2d3 e5d5,1599,75,93,3528,crushing defensiveMove endgame hangingPiece veryLong zugzwang,https://lichess.org/4eNPVPqU#81,,,10
pCY0b,r5k1/pp4p1/2n1b2b/q1p1prn1/3pN1Q1/PP1P1N2/1BP1KP2/R4B1R w - - 5 20,f3g5 f5f2 e4f2 e6g4 f2g4 h6g5,1342,77,95,27706,advantage discoveredAttack long middlegame,https://lichess.org/9i5nBi2i#39,,,6
oNs3o,8/PK2Rp2/6k1/8/6p1/8/8/r7 b - - 2 58,f7f5 e7e6 g6g7 e6a6,1569,76,96,11477,crushing endgame rookEndgame short,https://lichess.org/C6V0TyVN/black#116,,,4
vt61s,4r1k1/pp3pp1/2p1b2p/4N3/2P2Q2/5R1P/q4PP1/6K1 b - - 0 24,e6c4 e5c4 a2a1 g1h2,1472,84,86,27,advantage endgame short,https://lichess.org/GiEkFsqZ/black#48,,,4
3INyf,1r6/p1Qn2kp/6p1/8/3B3P/PP1P3q/2K5/7b b - - 0 34,g7h6 c7f4 g6g5 f4g5,1411,75,96,3187,endgame mate mateIn2 short,https://lichess.org/DYjGpovz/black#68,,,4
3Uut3,5r1k/p1pr2bp/2q3p1/4R3/PQ6/5P2/6PP/4R1K1 b - - 2 33,f8d8 e5e8 d8e8 e1e8 g7f8 b4f8,1471,75,80,75,long mate mateIn3 middlegame,https://lichess.org/V5wrFcPo/black#66,,,6
3aEv6,8/1R3kpp/p2p1p2/3P4/3qP3/6N1/6PP/7K b - - 2 33,f7g6 b7g7 g6g7 g3f5 g7g6 f5d4,1352,74,96,1329,attraction crushing endgame fork long sacrifice,https://lichess.org/R9FQCLVl/black#66,,,6
UEjrF,rn2r2k/ppp2p2/3b4/3N4/5P2/3R4/PPP2K1P/7R b - - 0 21,b8c6 d3h3 h8g7 h1g1 g7f8 h3h8,1413,79,89,295,exposedKing long mate mateIn3 middlegame,https://lichess.org/vUNXH1ln/black#42,,,6
U1OfV,4rbk1/6pp/p1Np1p2/PpnP1P2/5B2/1p4QP/1P2r1PK/5R2 w - - 2 30,f4d6 c5e4 d6f8 e4g3,1474,76,85,1518,crushing master middlegame short,https://lichess.org/7asO8MvE#59,,,4
xQBof,r1b1k2r/pp2bppp/2n2n2/qBpp4/8/2NP1N2/PPP1QPPP/R1B2RK1 b kq - 5 9,e8g8 b5c6 b7c6 e2e7 f8e8 e7d6,1504,72,96,33785,advantage capturingDefender long opening,https://lichess.org/M5Cl5jls/black#18,Sicilian_Defense Sicilian_Defense_French_Variation,,6
uMz7Q,6k1/5pp1/7p/3p4/2qP1Q2/2P4P/1R4PK/r7 b - - 6 33,c4d3 b2b8 g8h7 f4f7,1569,75,86,151,crushing deflection endgame master short,https://lichess.org/3qIN7k2P/black#66,,,4
